filename,left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear1_x,left_ear1_y,left_ear2_x,left_ear2_y,left_ear3_x,left_ear3_y,right_ear1_x,right_ear1_y,right_ear2_x,right_ear2_y,right_ear3_x,right_ear3_y,height,width
110,0.592,0.354916067146283,0.698,0.4172661870503597,0.562,0.4748201438848921,0.604,0.2973621103117506,0.628,0.14148681055155876,0.672,0.2709832134292566,0.762,0.3261390887290168,0.9,0.2709832134292566,0.826,0.43884892086330934,417,500
111,0.4248046875,0.2643229166666667,0.5078125,0.328125,0.4287109375,0.40234375,0.3857421875,0.15104166666666666,0.443359375,0.040364583333333336,0.4775390625,0.15885416666666666,0.5478515625,0.21484375,0.640625,0.22526041666666666,0.5703125,0.29296875,768,1024
112,0.468,0.42342342342342343,0.574,0.4294294294294294,0.514,0.5555555555555556,0.398,0.35135135135135137,0.392,0.16516516516516516,0.476,0.27927927927927926,0.566,0.2852852852852853,0.652,0.17717717717717718,0.642,0.3663663663663664,333,500
113,0.608,0.38313253012048193,0.648,0.39036144578313253,0.606,0.43132530120481927,0.608,0.3421686746987952,0.626,0.25542168674698795,0.638,0.3180722891566265,0.676,0.327710843373494,0.706,0.28433734939759037,0.714,0.36626506024096384,415,500
114,0.754,0.5345345345345346,0.816,0.5345345345345346,0.776,0.6036036036036037,0.726,0.4864864864864865,0.72,0.3813813813813814,0.77,0.44744744744744747,0.812,0.44744744744744747,0.864,0.3813813813813814,0.868,0.4864864864864865,333,500
115,0.4027777777777778,0.3238993710691824,0.5027777777777778,0.34276729559748426,0.4444444444444444,0.42138364779874216,0.3416666666666667,0.22012578616352202,0.3138888888888889,0.09433962264150944,0.4083333333333333,0.18867924528301888,0.55,0.21069182389937108,0.6666666666666666,0.12264150943396226,0.6111111111111112,0.2641509433962264,318,360
116,0.44,0.4924924924924925,0.65,0.4894894894894895,0.544,0.7387387387387387,0.324,0.3663663663663664,0.262,0.06006006006006006,0.44,0.17117117117117117,0.632,0.17117117117117117,0.802,0.003003003003003003,0.79,0.36036036036036034,333,500
117,0.4401114206128134,0.318,0.5905292479108635,0.274,0.5988857938718662,0.38,0.14484679665738162,0.33,0.13649025069637882,0.142,0.2757660167130919,0.19,0.4958217270194986,0.122,0.6044568245125348,0.028,0.5933147632311978,0.192,500,359
118,0.578,0.2986111111111111,0.65,0.25925925925925924,0.638,0.3425925925925926,0.522,0.27546296296296297,0.476,0.1875,0.548,0.20601851851851852,0.608,0.1736111111111111,0.638,0.09490740740740741,0.676,0.19212962962962962,432,500
119,0.46,0.36,0.59,0.34933333333333333,0.528,0.49333333333333335,0.338,0.29333333333333333,0.296,0.096,0.406,0.19733333333333333,0.604,0.18933333333333333,0.706,0.058666666666666666,0.682,0.28,375,500
120,0.312,0.4186666666666667,0.446,0.368,0.41,0.5413333333333333,0.218,0.3413333333333333,0.16,0.19466666666666665,0.262,0.23466666666666666,0.428,0.184,0.502,0.07466666666666667,0.506,0.248,375,500
121,0.505,0.388,0.5525,0.394,0.53,0.422,0.4625,0.358,0.4825,0.316,0.51,0.348,0.555,0.356,0.6025,0.342,0.5775,0.378,500,400
122,0.3271484375,0.25097024579560157,0.384765625,0.26390685640362227,0.3603515625,0.31565329883570503,0.2744140625,0.2445019404915912,0.28125,0.13971539456662355,0.3232421875,0.1927554980595084,0.3828125,0.2069857697283312,0.42578125,0.16429495472186287,0.4140625,0.2755498059508409,773,1024
123,0.33066666666666666,0.39,0.5253333333333333,0.236,0.5546666666666666,0.456,0.216,0.402,-0.12266666666666666,0.258,0.208,0.226,0.3466666666666667,0.11,0.3253333333333333,-0.138,0.592,0.07,500,375
124,0.318359375,0.4348958333333333,0.4091796875,0.45703125,0.3486328125,0.5481770833333334,0.2734375,0.3697916666666667,0.2666015625,0.25,0.33203125,0.3346354166666667,0.41796875,0.35546875,0.4931640625,0.3072916666666667,0.4658203125,0.4166666666666667,768,1024
125,0.3515625,0.23378212974296206,0.412109375,0.2350061199510404,0.3935546875,0.2913096695226438,0.2841796875,0.19583843329253367,0.298828125,0.10281517747858017,0.345703125,0.15789473684210525,0.3984375,0.15789473684210525,0.44921875,0.10893512851897184,0.4365234375,0.19951040391676866,817,1024
126,0.29,0.33933933933933935,0.328,0.3483483483483483,0.3,0.3843843843843844,0.278,0.30930930930930933,0.282,0.24624624624624625,0.306,0.2882882882882883,0.33,0.29429429429429427,0.364,0.26426426426426425,0.35,0.3303303303303303,333,500
127,0.396,0.2754491017964072,0.566,0.2904191616766467,0.482,0.45808383233532934,0.258,0.17964071856287425,0.228,-0.05389221556886228,0.348,0.07784431137724551,0.56,0.10179640718562874,0.688,-0.03592814371257485,0.644,0.2245508982035928,334,500
128,0.514,0.5060240963855421,0.59,0.5090361445783133,0.55,0.5843373493975904,0.474,0.4578313253012048,0.46,0.3433734939759036,0.518,0.39156626506024095,0.596,0.39759036144578314,0.656,0.3463855421686747,0.654,0.46686746987951805,332,500
129,0.448,0.5146666666666667,0.566,0.5546666666666666,0.486,0.648,0.39,0.4026666666666667,0.392,0.23733333333333334,0.478,0.35733333333333334,0.612,0.4026666666666667,0.736,0.35733333333333334,0.672,0.5066666666666667,375,500
130,0.5338541666666666,0.455078125,0.7760416666666666,0.466796875,0.6471354166666666,0.619140625,0.4036458333333333,0.3525390625,0.3763020833333333,0.2021484375,0.5625,0.2998046875,0.765625,0.3115234375,0.9869791666666666,0.2451171875,0.8893229166666666,0.3798828125,1024,768
131,0.522,0.4264264264264264,0.634,0.6336336336336337,0.474,0.6786786786786787,0.546,0.24024024024024024,0.682,0.04804804804804805,0.646,0.2852852852852853,0.716,0.42042042042042044,0.892,0.43843843843843844,0.742,0.6156156156156156,333,500
132,0.418,0.3962765957446808,0.638,0.4148936170212766,0.522,0.6356382978723404,0.296,0.2526595744680851,0.308,-0.13829787234042554,0.468,0.14361702127659576,0.642,0.1622340425531915,0.814,-0.04521276595744681,0.764,0.2898936170212766,376,500
133,0.644,0.36,0.736,0.29333333333333333,0.78,0.4106666666666667,0.48,0.37066666666666664,0.438,0.17066666666666666,0.538,0.22666666666666666,0.592,0.18933333333333333,0.612,0.08,0.692,0.22133333333333333,375,500
134,0.396,0.42933333333333334,0.502,0.4106666666666667,0.46,0.5226666666666666,0.328,0.38666666666666666,0.302,0.23733333333333334,0.39,0.30666666666666664,0.484,0.2906666666666667,0.558,0.192,0.552,0.352,375,500
135,0.39,0.34293948126801155,0.52,0.3515850144092219,0.436,0.5043227665706052,0.34,0.2824207492795389,0.318,0.08357348703170028,0.412,0.18155619596541786,0.534,0.19020172910662825,0.638,0.09798270893371758,0.624,0.29971181556195964,347,500
136,0.27,0.5287610619469026,0.444,0.5110619469026548,0.362,0.7013274336283186,0.152,0.39601769911504425,0.09,0.24557522123893805,0.248,0.32964601769911506,0.428,0.3141592920353982,0.546,0.16592920353982302,0.536,0.3606194690265487,452,500
137,0.328,0.5615615615615616,0.566,0.4744744744744745,0.486,0.8168168168168168,0.134,0.44144144144144143,0.066,0.1111111111111111,0.288,0.26426426426426425,0.48,0.1981981981981982,0.62,-0.06006006006006006,0.638,0.26126126126126126,333,500
138,0.29,0.28,0.356,0.28,0.312,0.352,0.272,0.23466666666666666,0.252,0.12533333333333332,0.302,0.18133333333333335,0.372,0.18133333333333335,0.42,0.12533333333333332,0.428,0.24,375,500
139,0.468,0.3333333333333333,0.624,0.384,0.494,0.5306666666666666,0.44,0.22666666666666666,0.408,0.02666666666666667,0.5,0.16533333333333333,0.72,0.23733333333333334,0.886,0.10933333333333334,0.784,0.3413333333333333,375,500
140,0.244140625,0.3411167512690355,0.3564453125,0.33096446700507615,0.3046875,0.43248730964467,0.1611328125,0.2923857868020305,0.1279296875,0.2020304568527919,0.2353515625,0.2467005076142132,0.3388671875,0.2365482233502538,0.4267578125,0.1736040609137056,0.4169921875,0.27106598984771574,985,1024
141,0.398,0.6227544910179641,0.62,0.6167664670658682,0.51,0.874251497005988,0.244,0.5149700598802395,0.246,0.12275449101796407,0.418,0.3083832335329341,0.602,0.3083832335329341,0.776,0.11077844311377245,0.798,0.5149700598802395,334,500
142,0.552734375,0.60546875,0.73828125,0.609375,0.6396484375,0.8033854166666666,0.3984375,0.4713541666666667,0.42578125,0.19791666666666666,0.5537109375,0.3802083333333333,0.728515625,0.3880208333333333,0.87890625,0.234375,0.8759765625,0.48828125,768,1024
143,0.37333333333333335,0.564,0.41333333333333333,0.564,0.39466666666666667,0.586,0.34933333333333333,0.548,0.344,0.516,0.376,0.532,0.4106666666666667,0.532,0.43733333333333335,0.508,0.432,0.546,500,375
144,0.576,0.4939759036144578,0.72,0.47289156626506024,0.66,0.6355421686746988,0.462,0.4126506024096386,0.446,0.14156626506024098,0.542,0.2469879518072289,0.704,0.2289156626506024,0.792,0.08132530120481928,0.812,0.3674698795180723,332,500
145,0.7216796875,0.5026041666666666,0.810546875,0.5260416666666666,0.7548828125,0.6184895833333334,0.6708984375,0.4166666666666667,0.6796875,0.29296875,0.740234375,0.3841145833333333,0.8310546875,0.4114583333333333,0.9248046875,0.3502604166666667,0.8671875,0.4752604166666667,768,1024
146,0.3527777777777778,0.3854166666666667,0.6416666666666667,0.35833333333333334,0.5083333333333333,0.5583333333333333,0.2,0.2708333333333333,0.09166666666666666,0.06666666666666667,0.3416666666666667,0.14791666666666667,0.6388888888888888,0.11875,0.8583333333333333,-0.041666666666666664,0.8444444444444444,0.2125,480,360
147,0.434,0.272,0.59,0.24533333333333332,0.5,0.3893333333333333,0.362,0.2613333333333333,0.332,-0.010666666666666666,0.442,0.11733333333333333,0.6,0.09333333333333334,0.726,-0.09066666666666667,0.734,0.208,375,500
148,0.66125,0.7294921875,0.7175,0.728515625,0.69125,0.7626953125,0.6075,0.7099609375,0.6075,0.65625,0.65,0.6806640625,0.7175,0.6796875,0.755,0.650390625,0.74625,0.7080078125,1024,800
149,0.4345703125,0.23307291666666666,0.5556640625,0.22135416666666666,0.505859375,0.3684895833333333,0.3544921875,0.17317708333333334,0.3251953125,-0.014322916666666666,0.4189453125,0.07161458333333333,0.5400390625,0.0625,0.634765625,-0.07421875,0.62890625,0.14713541666666666,768,1024
150,0.3625,0.358,0.5775,0.368,0.4475,0.484,0.2425,0.304,0.2475,0.064,0.4175,0.206,0.5875,0.212,0.79,0.092,0.7925,0.322,500,400
151,0.266,0.37066666666666664,0.402,0.312,0.372,0.49333333333333335,0.144,0.2853333333333333,0.046,0.088,0.206,0.208,0.352,0.15733333333333333,0.474,-0.08266666666666667,0.45,0.17333333333333334,375,500
152,0.2744140625,0.4270833333333333,0.32421875,0.42578125,0.3037109375,0.4752604166666667,0.232421875,0.4010416666666667,0.2255859375,0.3255208333333333,0.2685546875,0.36328125,0.3203125,0.3619791666666667,0.3603515625,0.3177083333333333,0.357421875,0.3984375,768,1024
153,0.5703125,0.37890625,0.662109375,0.40234375,0.6044921875,0.48828125,0.5048828125,0.2734375,0.5361328125,0.10026041666666667,0.6005859375,0.22005208333333334,0.6845703125,0.24479166666666666,0.7685546875,0.17447916666666666,0.7373046875,0.34375,768,1024
154,0.39751552795031053,0.448,0.660455486542443,0.482,0.5072463768115942,0.658,0.2422360248447205,0.362,0.2525879917184265,0.058,0.41200828157349895,0.25,0.7287784679089027,0.292,0.8944099378881988,0.156,0.8033126293995859,0.43,500,483
155,0.38222222222222224,0.514792899408284,0.5133333333333333,0.4940828402366864,0.4622222222222222,0.665680473372781,0.29777777777777775,0.47041420118343197,0.2822222222222222,0.26627218934911245,0.37555555555555553,0.35798816568047337,0.49333333333333335,0.34023668639053256,0.5688888888888889,0.23076923076923078,0.5688888888888889,0.4260355029585799,338,450
156,0.45,0.325,0.54,0.3375,0.49,0.45,0.398,0.25,0.398,0.1,0.458,0.196875,0.538,0.209375,0.612,0.128125,0.596,0.275,320,500
157,0.688,0.5854341736694678,0.77,0.5882352941176471,0.722,0.6666666666666666,0.642,0.5126050420168067,0.638,0.39775910364145656,0.698,0.47058823529411764,0.776,0.47619047619047616,0.838,0.42296918767507,0.838,0.5294117647058824,357,500
158,0.37890625,0.4683357879234168,0.5810546875,0.4212076583210604,0.5302734375,0.6921944035346097,0.23046875,0.40942562592047127,0.1376953125,0.1634756995581738,0.333984375,0.2533136966126657,0.5732421875,0.20471281296023564,0.6953125,0.050073637702503684,0.6484375,0.31958762886597936,679,1024
159,0.522,0.56,0.584,0.5626666666666666,0.544,0.632,0.502,0.5093333333333333,0.476,0.4186666666666667,0.52,0.48,0.588,0.4826666666666667,0.638,0.424,0.65,0.5173333333333333,375,500
160,0.35073409461663946,0.458984375,0.5546492659053833,0.4482421875,0.48613376835236544,0.5380859375,0.18270799347471453,0.3935546875,0.08319738988580751,0.310546875,0.2169657422512235,0.3291015625,0.5024469820554649,0.3125,0.5921696574225123,0.2724609375,0.5970636215334421,0.3681640625,1024,613
161,0.4791666666666667,0.40555555555555556,0.65625,0.4083333333333333,0.5708333333333333,0.5888888888888889,0.39166666666666666,0.35833333333333334,0.35,0.08055555555555556,0.4708333333333333,0.225,0.6416666666666667,0.22777777777777777,0.7729166666666667,0.08611111111111111,0.7395833333333334,0.35833333333333334,360,480
162,0.674,0.42296918767507,0.808,0.42857142857142855,0.734,0.5742296918767507,0.59,0.35014005602240894,0.566,0.1568627450980392,0.684,0.29411764705882354,0.842,0.29971988795518206,0.966,0.17647058823529413,0.908,0.36134453781512604,357,500
163,0.392,0.288,0.5466666666666666,0.296,0.45866666666666667,0.396,0.256,0.156,0.25066666666666665,0.02,0.36533333333333334,0.11,0.5893333333333334,0.122,0.7226666666666667,0.046,0.7146666666666667,0.182,500,375
164,0.664,0.2625,0.768,0.3375,0.656,0.3875,0.664,0.14583333333333334,0.684,0.016666666666666666,0.728,0.15416666666666667,0.82,0.22916666666666666,0.96,0.22083333333333333,0.892,0.325,240,250
165,0.4638671875,0.4192708333333333,0.65625,0.4440104166666667,0.5478515625,0.609375,0.3603515625,0.28515625,0.37890625,0.005208333333333333,0.486328125,0.1796875,0.6708984375,0.20572916666666666,0.8173828125,0.07161458333333333,0.7890625,0.3411458333333333,768,1024
166,0.40540540540540543,0.236,0.4744744744744745,0.246,0.43243243243243246,0.278,0.35435435435435436,0.222,0.35735735735735735,0.154,0.4144144144144144,0.194,0.4894894894894895,0.206,0.5615615615615616,0.178,0.5255255255255256,0.248,500,333
167,0.2373046875,0.33984375,0.3203125,0.3385416666666667,0.2783203125,0.42578125,0.185546875,0.2903645833333333,0.1748046875,0.16276041666666666,0.2333984375,0.21744791666666666,0.3173828125,0.21614583333333334,0.373046875,0.15234375,0.384765625,0.29296875,768,1024
168,0.4804804804804805,0.456,0.6756756756756757,0.548,0.5165165165165165,0.566,0.3663663663663664,0.378,0.4744744744744745,0.214,0.5375375375375375,0.364,0.7477477477477478,0.47,0.978978978978979,0.456,0.7897897897897898,0.584,500,333
169,0.4215686274509804,0.314,0.5588235294117647,0.324,0.49019607843137253,0.402,0.31699346405228757,0.27,0.3137254901960784,0.156,0.4411764705882353,0.228,0.565359477124183,0.238,0.7091503267973857,0.176,0.6568627450980392,0.294,500,306
170,0.694,0.2525,0.768,0.2575,0.72,0.335,0.642,0.2275,0.648,0.105,0.698,0.1825,0.772,0.185,0.844,0.1,0.83,0.2375,400,500
171,0.382,0.7493333333333333,0.538,0.408,0.638,0.7306666666666667,0.248,0.8373333333333334,0.002,0.6026666666666667,0.228,0.5626666666666666,0.354,0.30133333333333334,0.28,0.010666666666666666,0.526,0.21866666666666668,375,500
172,0.418,0.5232558139534884,0.63,0.5488372093023256,0.508,0.7325581395348837,0.246,0.3395348837209302,0.278,0.037209302325581395,0.42,0.2441860465116279,0.7,0.2744186046511628,0.846,0.03255813953488372,0.768,0.4,430,500
173,0.5655021834061136,0.404,0.7751091703056768,0.418,0.6768558951965066,0.518,0.4497816593886463,0.322,0.4759825327510917,0.156,0.5873362445414847,0.236,0.7554585152838428,0.252,0.8908296943231441,0.188,0.8755458515283843,0.354,500,458
174,0.444,0.42133333333333334,0.514,0.4186666666666667,0.496,0.5146666666666667,0.332,0.328,0.324,0.18933333333333333,0.398,0.29333333333333333,0.508,0.2906666666666667,0.548,0.17066666666666666,0.528,0.32,375,500
175,0.357421875,0.5136094674556213,0.6259765625,0.5017751479289941,0.5,0.7502958579881657,0.169921875,0.3633136094674556,0.16015625,0.007100591715976331,0.3701171875,0.2165680473372781,0.6201171875,0.2118343195266272,0.8310546875,0.004733727810650888,0.818359375,0.35976331360946745,845,1024
176,0.3458646616541353,0.4899598393574297,0.6365914786967418,0.5,0.46867167919799496,0.6927710843373494,0.18045112781954886,0.3393574297188755,0.18295739348370926,0.1144578313253012,0.41102756892230574,0.25301204819277107,0.6140350877192983,0.26305220883534136,0.8521303258145363,0.142570281124498,0.849624060150376,0.3714859437751004,498,399
177,0.48,0.45645645645645644,0.524,0.46546546546546547,0.496,0.5165165165165165,0.46,0.4144144144144144,0.458,0.3333333333333333,0.488,0.3933933933933934,0.536,0.4024024024024024,0.56,0.3633633633633634,0.564,0.43543543543543545,333,500
178,0.456,0.5813333333333334,0.514,0.5306666666666666,0.512,0.6266666666666667,0.412,0.5786666666666667,0.36,0.49866666666666665,0.428,0.504,0.472,0.4666666666666667,0.488,0.376,0.538,0.4693333333333333,375,500
179,0.504,0.44744744744744747,0.532,0.44744744744744747,0.518,0.4864864864864865,0.476,0.4084084084084084,0.482,0.35735735735735735,0.502,0.3933933933933934,0.528,0.3963963963963964,0.554,0.3663663663663664,0.55,0.4144144144144144,333,500
180,0.51,0.19261213720316622,0.58,0.18469656992084432,0.554,0.25857519788918204,0.456,0.17678100263852242,0.428,0.05013192612137203,0.506,0.11345646437994723,0.576,0.10554089709762533,0.644,0.0316622691292876,0.63,0.158311345646438,379,500
181,0.462,0.31466666666666665,0.568,0.31733333333333336,0.524,0.4186666666666667,0.352,0.27466666666666667,0.33,0.10666666666666667,0.434,0.18933333333333333,0.564,0.192,0.668,0.11466666666666667,0.63,0.272,375,500
182,0.5375,0.27900552486187846,0.6083333333333333,0.27348066298342544,0.5875,0.3453038674033149,0.4666666666666667,0.23480662983425415,0.48333333333333334,0.1270718232044199,0.5333333333333333,0.19337016574585636,0.5770833333333333,0.19060773480662985,0.63125,0.1132596685082873,0.6229166666666667,0.2292817679558011,362,480
183,0.49,0.36363636363636365,0.628,0.36363636363636365,0.564,0.5142857142857142,0.398,0.2675324675324675,0.398,0.07532467532467532,0.474,0.16103896103896104,0.628,0.16103896103896104,0.71,0.06753246753246753,0.69,0.2675324675324675,385,500
184,0.5733333333333334,0.416,0.6533333333333333,0.4,0.6266666666666667,0.442,0.5413333333333333,0.396,0.504,0.324,0.5706666666666667,0.348,0.6453333333333333,0.336,0.7013333333333334,0.286,0.7226666666666667,0.366,500,375
185,0.412,0.52,0.598,0.496,0.488,0.6933333333333334,0.304,0.44,0.198,0.176,0.364,0.2613333333333333,0.62,0.24,0.756,0.09333333333333334,0.756,0.3973333333333333,375,500
186,0.18873239436619718,0.364,0.27887323943661974,0.364,0.23380281690140844,0.404,0.13802816901408452,0.342,0.14647887323943662,0.266,0.19718309859154928,0.31,0.2676056338028169,0.312,0.3154929577464789,0.262,0.3267605633802817,0.346,500,355
